File,Line,Column,Pattern,Type,Severity,Impact,Description,Suggested Fix
"legacy-patterns-report.md",427,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",431,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",438,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",439,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",443,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",447,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",455,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",459,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",463,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",471,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",475,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",479,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",487,27,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",487,47,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",491,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",495,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",503,27,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",503,47,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",507,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",511,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",519,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",520,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",523,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",527,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",534,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",535,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",536,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",539,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",543,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",550,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",551,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",555,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",559,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",567,9,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",568,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-report.md",571,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
